q2	cme	x	redx
22.0	319.0	0.0032	0.9823140095789756
22.0	319.0	0.005	0.8718922061375862
22.0	319.0	0.008	0.7659643666528275
22.0	319.0	0.013	0.7189939045036609
22.0	319.0	0.032	0.719008011142021
27.0	301.0	0.000335	1.5582907629400444
27.0	301.0	0.00041	1.585276106040975
27.0	301.0	0.0005	1.571204671131845
27.0	319.0	0.0005	1.5949133094005068
27.0	301.0	0.0008	1.4585192482751368
27.0	319.0	0.0008	1.4650940576996507
27.0	319.0	0.0013	1.3073941094310702
27.0	319.0	0.002	1.1717971734788568
27.0	319.0	0.0032	1.0353889992270247
27.0	319.0	0.005	0.9151342778238719
27.0	319.0	0.008	0.7999137767058616
27.0	319.0	0.013	0.7488877457933095
27.0	319.0	0.02	0.7489029170302584
27.0	319.0	0.032	0.74890961899765
35.0	301.0	0.0005740000000000001	1.6113697031881662
35.0	301.0	0.0008	1.5513013847727044
35.0	319.0	0.0008	1.564608512883772
35.0	319.0	0.0013	1.4027162130929351
35.0	319.0	0.002	1.2550785106074687
35.0	319.0	0.0032	1.10162937833431
35.0	319.0	0.005	0.9690525552998799
35.0	319.0	0.008	0.8426190097010844
35.0	319.0	0.013	0.7857680575006922
35.0	319.0	0.02	0.7857945196885636
35.0	319.0	0.032	0.7858061779067821
35.0	319.0	0.08	0.7858123970723402
45.0	301.0	0.0008	1.61476332229453
45.0	319.0	0.0008	1.6406001268691126
45.0	301.0	0.0013	1.4763170373594459
45.0	319.0	0.0013	1.482969122793855
45.0	319.0	0.002	1.3334351349388334
45.0	319.0	0.0032	1.1681115278546597
45.0	319.0	0.005	1.020844783860081
45.0	319.0	0.008	0.8832451343264055
45.0	319.0	0.013	0.8205625908889591
45.0	319.0	0.02	0.8206079095986116
45.0	319.0	0.032	0.8206278079946556
45.0	319.0	0.05	0.8206352628583308
