y	r	N(r,Y)
0.0	15.581346481836677	0.9999999851001422
0.0	16.251868733145862	0.9999999973897404
0.0	16.95124600606857	0.9999999996145515
0.0	17.680720037580198	0.9999999999528288
0.0	18.441586001133867	0.999999999995304
0.0	19.235194806226982	0.9999999999996274
0.0	20.06295549692704	0.999999999999977
0.0	20.926337753614416	0.9999999999999989
0.0	21.82687450238428	1.0
0.0	22.76616463674092	1.0
0.0	23.745875856416223	1.0
0.0	24.76774762835283	1.0
0.0	25.83359427510959	1.0
0.0	26.945308196171993	1.0
0.0	28.10486322788759	1.0
0.0	29.314318147991475	1.0
0.0	30.57582033094448	1.0
0.0	31.891609560574285	1.0
0.0	33.26402200678734	1.0
0.0	34.695494373414235	1.0
0.0	36.18856822455201	1.0
0.0	37.74589449708371	1.0
0.0	39.37023820738923	1.0
0.0	41.064483360603155	1.0
0.0	42.83163807113468	1.0
0.0	44.67483990354337	1.0
0.0	46.59736144325254	1.0
0.0	48.60261610698913	1.0
0.0	50.69416420326967	1.0
0.0	52.875719253690995	1.0
0.0	55.15115458624767	1.0
0.0	57.52451021238551	1.0
0.0	59.99999999999993	1.0
0.2	2.9999999999999997e-06	2.1410845662978743e-13
0.2	3.1291009577556375e-06	2.3448206688197113e-13
0.2	3.2637576012757556e-06	2.566376532221368e-13
0.2	3.4042090120114036e-06	2.8096857182974876e-13
0.2	3.550704559961752e-06	3.0754219860844177e-13
0.2	3.703504346427883e-06	3.366535372747921e-13
0.2	3.862879665819886e-06	3.686035857369191e-13
0.2	4.029113487337261e-06	4.0348127123150845e-13
0.2	4.202500957377734e-06	4.4171445460232356e-13
0.2	4.3833499235665515e-06	4.836303848866992e-13
0.2	4.5719814813367325e-06	5.294569521697052e-13
0.2	4.768730544030612e-06	5.796555389414275e-13
0.2	4.973946437534918e-06	6.345931053498871e-13
0.2	5.187993520505251e-06	6.948771837256956e-13
0.2	5.411251831281018e-06	7.608217254721043e-13
0.2	5.644117762639461e-06	8.332564885818074e-13
0.2	5.887004765586915e-06	9.13186589197544e-13
0.2	6.140344083436685e-06	1.0132128601244879e-12
0.2	6.404585517476965e-06	1.1176379852043998e-12
0.2	6.680198225588353e-06	1.2214929598282872e-12
0.2	6.967671555228688e-06	1.3367484517248968e-12
0.2	7.267515912264268e-06	1.4616613459646146e-12
0.2	7.580263667190167e-06	1.592270299900674e-12
0.2	7.906470100348338e-06	1.75206407431853e-12
0.2	8.2467143878221e-06	1.8882885865069113e-12
0.2	8.601600629757127e-06	2.083549154307601e-12
0.2	8.97175892293484e-06	2.2988703250716865e-12
0.2	9.3578464795027e-06	2.511511038466976e-12
0.2	9.760548793847392e-06	2.7517582431036383e-12
0.2	1.0180580859682836e-05	2.9857431228127062e-12
0.2	1.0618688439514093e-05	3.2959603268617895e-12
0.2	1.1075649388730775e-05	3.597927288160307e-12
0.2	1.1552275036681039e-05	3.9210775526910765e-12
0.2	1.2049411627178395e-05	4.244227817221847e-12
0.2	1.2567941820998635e-05	4.697609307940915e-12
0.2	1.3108786263034654e-05	5.165112485439486e-12
0.2	1.3672905216891896e-05	5.5827288467145534e-12
0.2	1.4261300269826188e-05	6.193298126684099e-12
0.2	1.4875016111051287e-05	6.668013930172065e-12
0.2	1.551514238657371e-05	7.417623180102846e-12
0.2	1.6182815633847658e-05	8.100099976963388e-12
0.2	1.6879221299685207e-05	8.848556316077602e-12
0.2	1.760559584500481e-05	9.642330751843453e-12
0.2	1.8363228940154412e-05	1.0580756094453419e-11
0.2	1.9153465754707738e-05	1.1568201255648463e-11
0.2	1.9977709345798634e-05	1.2672529650863024e-11
0.2	2.083742314923409e-05	1.3856380259442637e-11
0.2	2.1734133577809298e-05	1.5194228672670178e-11
0.2	2.2669432731437386e-05	1.6656534428425367e-11
0.2	2.3644981223905912e-05	1.7970776706115663e-11
0.2	2.4662511131279353e-05	1.994030890736308e-11
0.2	2.5723829067181817e-05	2.1777510678245307e-11
0.2	2.683081939042031e-05	2.3797769882445573e-11
0.2	2.7985447550644247e-05	2.5884060359495405e-11
0.2	2.9189763577980414e-05	2.8289020531507865e-11
0.2	3.0445905722839716e-05	3.096269056364073e-11
0.2	3.1756104252358535e-05	3.4138625161671287e-11
0.2	3.312268541021439e-05	3.727055207759994e-11
0.2	3.454807554684684e-05	4.041985672244044e-11
0.2	3.603480542741753e-05	4.426404989391519e-11
0.2	3.758551472515682e-05	4.867228712888662e-11
0.2	3.920295670807561e-05	5.3572252219885684e-11
0.2	4.0890003127364066e-05	5.884527292390457e-11
0.2	4.2649649316155386e-05	6.425377905019043e-11
0.2	4.448501950770797e-05	6.997408601956986e-11
0.2	4.639937238244908e-05	7.683723287590591e-11
0.2	4.839610685372739e-05	8.408273145718333e-11
0.2	5.047876810254753e-05	9.140299439621534e-11
0.2	5.265105387200207e-05	1.0018111002538213e-10
0.2	5.491682103257522e-05	1.100980530236261e-10
0.2	5.7280092429975356e-05	1.208925666830667e-10
0.2	5.974506402765579e-05	1.3152096169004403e-10
0.2	6.231611235670332e-05	1.4448574630946607e-10
0.2	6.499780228632277e-05	1.573695615651165e-10
0.2	6.779489512871472e-05	1.725944289362413e-10
