q2	cme	x	redx
1.2	319.0	1.76e-05	0.7359873602979542
1.2	301.0	2e-05	0.7228037447850137
1.2	319.0	2e-05	0.7376722476102221
1.2	301.0	3.2e-05	0.7074100802941171
1.2	319.0	3.2e-05	0.7118014954829556
1.2	319.0	6.31e-05	0.6431188618992523
1.2	319.0	8e-05	0.6174284492459886
1.2	319.0	0.00013000000000000002	0.5654389929712337
1.2	319.0	0.00015800000000000002	0.5450456270998562
1.2	319.0	0.000398	0.4539626062312627
1.2	319.0	0.0013	0.35208447914219304
1.2	319.0	0.005	0.2570184088116204
1.5	319.0	1.85e-05	0.8006916043732517
1.5	319.0	2.2e-05	0.814339054742235
1.5	301.0	3.2e-05	0.7951138325926395
1.5	319.0	3.2e-05	0.804029600195668
1.5	319.0	5e-05	0.7593078789124051
1.5	319.0	8e-05	0.7015733617765769
1.5	319.0	0.00013000000000000002	0.6408337402811928
1.5	319.0	0.0002	0.5886533067198939
1.5	319.0	0.00032	0.5345057363515229
1.5	319.0	0.0005	0.4860817149511766
1.5	319.0	0.0008	0.4383733025732557
1.5	319.0	0.001	0.41688564161062297
1.5	301.0	0.0032	0.31713935959643297
1.5	319.0	0.013	0.22258155898868856
2.0	319.0	2.47e-05	0.9014316887924869
2.0	319.0	2.93e-05	0.9156494926153471
2.0	301.0	3.27e-05	0.8960407463438984
2.0	301.0	5e-05	0.8768505675223415
2.0	319.0	5e-05	0.8835662087025689
2.0	319.0	8e-05	0.8191056550120919
2.0	319.0	0.00013000000000000002	0.7465501894175784
2.0	319.0	0.0002	0.6834404039785192
2.0	319.0	0.00032	0.617994758734271
2.0	319.0	0.0005	0.5597422056525037
2.0	319.0	0.001	0.4771215286646791
2.0	319.0	0.0032	0.35949581012799403
2.0	301.0	0.013	0.24980381892229786
2.7	319.0	3.09e-05	0.9909509139962347
2.7	319.0	3.66e-05	1.0145120645681296
2.7	301.0	4.09e-05	0.9911035857343213
2.7	301.0	5e-05	0.9944858447657055
2.7	319.0	5e-05	1.0112169160682016
2.7	301.0	8e-05	0.9450652153398446
2.7	319.0	8e-05	0.9498518087007067
2.7	319.0	0.00013000000000000002	0.8661877088644019
2.7	319.0	0.0002	0.7908191469132237
2.7	319.0	0.00032	0.7122892880305708
2.7	319.0	0.0005	0.6426032359126107
2.7	319.0	0.0008	0.5746880823534638
2.7	319.0	0.0013	0.5104323605848514
2.7	319.0	0.002	0.45828923412516326
2.7	319.0	0.005	0.36164409500775785
2.7	319.0	0.02	0.2482923407913125
3.5	319.0	4.320000000000001e-05	1.088736738463296
3.5	319.0	5.12e-05	1.1022636345286603
3.5	301.0	5.73e-05	1.0754895097487274
3.5	301.0	8e-05	1.053961875271858
3.5	319.0	8e-05	1.0642859819528823
3.5	319.0	0.00013000000000000002	0.975748882182454
3.5	319.0	0.0002	0.8900751088523954
3.5	319.0	0.00032	0.7994952449237464
3.5	319.0	0.0005	0.7190211785357024
3.5	319.0	0.0008	0.6408918748471996
3.5	319.0	0.0013	0.5673123594315478
3.5	319.0	0.002	0.5079018398085933
3.5	319.0	0.008	0.3507734323007949
4.5	319.0	6.18e-05	1.175008360905515
4.5	319.0	7.32e-05	1.1738361928911791
4.5	301.0	8.18e-05	1.1439521678109748
4.5	301.0	0.00013000000000000002	1.0790487018887354
4.5	319.0	0.00013000000000000002	1.0848687822744394
4.5	319.0	0.0002	0.9909857523452744
4.5	319.0	0.00032	0.8885795480456113
4.5	319.0	0.0005	0.7970672317486507
4.5	319.0	0.0008	0.7083512861611825
4.5	319.0	0.0013	0.6251532711320851
4.5	319.0	0.002	0.5582501186160929
4.5	319.0	0.0032	0.49226763602795665
4.5	319.0	0.013	0.3339417372098106
6.5	319.0	8.03e-05	1.262439701587552
6.5	301.0	9.51e-05	1.2336953472961356
6.5	319.0	9.51e-05	1.2715913107559975
6.5	301.0	0.00013000000000000002	1.2214064732830785
6.5	319.0	0.00013000000000000002	1.238100565202989
6.5	301.0	0.0002	1.1383943803725545
6.5	319.0	0.0002	1.1435707679247835
6.5	319.0	0.00032	1.0260699775603161
6.5	319.0	0.0005	0.918012535532296
6.5	319.0	0.0008	0.8128670074876907
6.5	319.0	0.0013	0.7145909966787065
6.5	319.0	0.002	0.6359873727228015
6.5	319.0	0.0032	0.5588838266996783
6.5	319.0	0.005	0.49342039791638986
6.5	319.0	0.013	0.3757826132240673
6.5	319.0	0.02	0.33159292647039657
8.5	319.0	0.000105	1.321506603169792
8.5	319.0	0.000124	1.3280839324068872
8.5	301.0	0.000139	1.290340307188509
8.5	301.0	0.0002	1.2412602583270234
8.5	319.0	0.0002	1.2522317773201481
8.5	319.0	0.00032	1.1296339956308628
8.5	319.0	0.0005	1.0100709229536031
8.5	319.0	0.0008	0.8927399954555233
8.5	319.0	0.0013	0.7824103400699347
8.5	319.0	0.002	0.69507064687138
8.5	319.0	0.0032	0.6097500262712521
8.5	319.0	0.005	0.5375408410580259
8.5	319.0	0.02	0.3593602680692302
10.0	301.0	0.00013000000000000002	1.3046761064631391
10.0	301.0	0.0002	1.2959818342546354
10.0	319.0	0.00032	1.1930158310212646
10.0	319.0	0.0005	1.06776646698473
10.0	319.0	0.0008	0.9433019426439647
10.0	319.0	0.0013	0.8262621280933579
10.0	319.0	0.002	0.7329969651574743
10.0	319.0	0.005	0.5649754273232676
10.0	319.0	0.02	0.37659448367210807
12.0	301.0	0.000161	1.338480076640455
12.0	301.0	0.0002	1.3426045206360033
12.0	319.0	0.0002	1.371043653219033
12.0	301.0	0.00032	1.2548386177380344
12.0	319.0	0.00032	1.2626968020698586
12.0	319.0	0.0005	1.1335470651712038
12.0	319.0	0.0008	1.00098522243989
12.0	319.0	0.0013	0.8757851713730543
12.0	319.0	0.002	0.7760657709245252
12.0	319.0	0.0032	0.6787710128929334
12.0	319.0	0.005	0.5967559979109464
12.0	319.0	0.02	0.3965580264833644
15.0	301.0	0.0002	1.365147206692237
15.0	301.0	0.000246	1.3674552981964547
15.0	301.0	0.00032	1.3260111327009614
15.0	319.0	0.00032	1.3403970971945114
15.0	319.0	0.0005	1.209272538577074
15.0	319.0	0.0008	1.069217481716996
15.0	319.0	0.0013	0.9371546508470038
15.0	319.0	0.002	0.8301240996988151
15.0	319.0	0.0032	0.7250783596563096
15.0	319.0	0.005	0.6366624427629825
15.0	319.0	0.008	0.554361050620301
15.0	319.0	0.02	0.42142516872183244
18.0	301.0	0.000268	1.3874800693311347
18.0	301.0	0.000328	1.368424155493104
18.0	301.0	0.0005	1.2687532849280725
18.0	319.0	0.0005	1.2756270334371698
18.0	319.0	0.0008	1.1315176784860779
18.0	319.0	0.0013	0.9891466044410842
18.0	319.0	0.002	0.8748338163456485
18.0	319.0	0.0032	0.7634038423563865
18.0	319.0	0.005	0.6697092880081337
18.0	319.0	0.008	0.5825912308531106
18.0	319.0	0.02	0.4420986308922093
22.0	301.0	0.0005	1.3293135918888423
22.0	319.0	0.0008	1.1937974603916568
22.0	319.0	0.0013	1.0445337576166316
22.0	319.0	0.002	0.9234016434099034
22.0	319.0	0.0032	0.8058042604174241
22.0	319.0	0.005	0.7062736514986041
22.0	319.0	0.008	0.6138457116240676
22.0	319.0	0.013	0.5303909635590526
22.0	319.0	0.032	0.40288335051819096
27.0	301.0	0.000335	1.3947612429684484
27.0	301.0	0.00041	1.4019367299705223
27.0	301.0	0.0005	1.3760602484764382
27.0	319.0	0.0005	1.3962785896503278
27.0	301.0	0.0008	1.2515174510679368
27.0	319.0	0.0008	1.257020491547144
27.0	319.0	0.0013	1.102269137373492
27.0	319.0	0.002	0.9743442735653113
27.0	319.0	0.0032	0.8489661384770004
27.0	319.0	0.005	0.7427569756563019
27.0	319.0	0.008	0.6450546768894856
27.0	319.0	0.013	0.5568742859478798
27.0	319.0	0.02	0.48830804510863723
27.0	319.0	0.032	0.4230527846261729
35.0	301.0	0.0005740000000000001	1.3897542504895604
35.0	301.0	0.0008	1.3171334422037029
35.0	319.0	0.0008	1.3278620565857275
35.0	319.0	0.0013	1.171670522735759
35.0	319.0	0.002	1.0355972382041905
35.0	319.0	0.0032	0.9020300011665016
35.0	319.0	0.005	0.7893788867913515
35.0	319.0	0.008	0.685572239099816
35.0	319.0	0.013	0.5912974601158318
35.0	319.0	0.02	0.5180582860494115
35.0	319.0	0.032	0.44803849105901267
35.0	319.0	0.08	0.33669476414606453
45.0	301.0	0.0008	1.36243550839104
45.0	319.0	0.0008	1.3826815439198152
45.0	301.0	0.0013	1.2297792430623036
45.0	319.0	0.0013	1.2350434448304637
45.0	319.0	0.002	1.0956545390546204
45.0	319.0	0.0032	0.9545294328254016
45.0	319.0	0.005	0.8348889673012291
45.0	319.0	0.008	0.7238368841588082
45.0	319.0	0.013	0.623763289987558
45.0	319.0	0.02	0.5461074908837228
45.0	319.0	0.032	0.471951646187998
45.0	319.0	0.05	0.41053536409183
